SectionID,PolderID,SurveyDate,Dist,Direction,Easting,Northing,Lat,Lon,mSoB,mPWD,Remarks,KMChainage
Xs_4_82,4,30/06/2022,27,Country Side to River Side,413403.2406,487016.9415,22.49001031,89.15538842,2.438,2.898,Toe,Km. 40.500
Xs_4_82,4,30/06/2022,31,Country Side to River Side,413402.1478,487020.7823,22.49004494,89.15537758,2.208,2.668,G/L,Km. 40.500
Xs_4_82,4,30/06/2022,34,Country Side to River Side,413401.3383,487023.6651,22.49007094,89.15536956,2.048,2.508,L/L,Km. 40.500
Xs_4_82,4,30/06/2022,40,Country Side to River Side,413399.7048,487029.4371,22.490123,89.15535336,0.828,1.288,L/L,Km. 40.500
Xs_4_82,4,30/06/2022,45,Country Side to River Side,413398.3517,487034.2512,22.49016642,89.15533994,0.998,1.458,L/L,Km. 40.500
Xs_4_82,4,30/06/2022,50,Country Side to River Side,413396.9872,487039.0591,22.49020978,89.15532642,0.908,1.368,L/L,Km. 40.500
Xs_4_83,4,30/06/2022,0,Country Side to River Side,413694.8496,487381.268,22.49331614,89.15820317,3.653,4.113,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,5,Country Side to River Side,413690.0395,487382.6419,22.49332831,89.15815633,3.613,4.073,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,10,Country Side to River Side,413685.238,487384.0188,22.4933405,89.15810958,3.593,4.053,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,15,Country Side to River Side,413680.428,487385.3835,22.49335258,89.15806275,3.613,4.073,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,20,Country Side to River Side,413675.6265,487386.7606,22.49336478,89.158016,3.653,4.113,Toe,Km. 41.000
Xs_4_83,4,30/06/2022,22,Country Side to River Side,413673.7093,487387.3095,22.49336964,89.15799733,4.073,4.533,Edge of Embankment,Km. 41.000
Xs_4_83,4,30/06/2022,23,Country Side to River Side,413672.7451,487387.5885,22.49337211,89.15798794,4.148,4.608,C/l,Km. 41.000
Xs_4_83,4,30/06/2022,25,Country Side to River Side,413670.8251,487388.1375,22.49337697,89.15796925,4.113,4.573,Edge of Embankment,Km. 41.000
Xs_4_83,4,30/06/2022,26,Country Side to River Side,413669.8608,487388.4166,22.49337944,89.15795986,3.583,4.043,Toe,Km. 41.000
Xs_4_83,4,30/06/2022,27,Country Side to River Side,413668.8965,487388.6835,22.49338181,89.15795047,3.423,3.883,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,30,Country Side to River Side,413666.0151,487389.5114,22.49338914,89.15792242,3.353,3.813,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,35,Country Side to River Side,413661.2137,487390.8884,22.49340133,89.15787567,3.413,3.873,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,40,Country Side to River Side,413656.4036,487392.2654,22.49341353,89.15782883,3.213,3.673,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,45,Country Side to River Side,413651.6021,487393.6301,22.49342561,89.15778208,3.143,3.603,H/S,Km. 41.000
Xs_4_83,4,30/06/2022,50,Country Side to River Side,413646.8006,487395.0071,22.49343781,89.15773533,3.063,3.523,H/S,Km. 41.000
Xs_4_84,4,30/06/2022,0,Country Side to River Side,413801.0952,487872.9984,22.49776339,89.15920914,1.953,2.413,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,5,Country Side to River Side,413796.1944,487873.9638,22.49777186,89.15916144,1.933,2.393,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,10,Country Side to River Side,413791.288,487874.9446,22.49778047,89.15911369,1.913,2.373,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,15,Country Side to River Side,413786.3874,487875.9224,22.49778906,89.159066,1.953,2.413,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,20,Country Side to River Side,413781.4895,487876.9001,22.49779764,89.15901833,2.053,2.513,Toe,Km. 41.500
Xs_4_84,4,30/06/2022,21,Country Side to River Side,413780.5048,487877.0902,22.49779931,89.15900875,3.753,4.213,Edge of Embankment,Km. 41.500
Xs_4_84,4,30/06/2022,22,Country Side to River Side,413779.5287,487877.2894,22.49780106,89.15899925,3.763,4.223,C/l,Km. 41.500
Xs_4_84,4,30/06/2022,24,Country Side to River Side,413777.565,487877.6786,22.49780447,89.15898014,3.763,4.223,Edge of Embankment,Km. 41.500
Xs_4_84,4,30/06/2022,26,Country Side to River Side,413775.6042,487878.0679,22.49780789,89.15896106,2.933,3.393,Toe,Km. 41.500
Xs_4_84,4,30/06/2022,30,Country Side to River Side,413771.6824,487878.8464,22.49781472,89.15892289,2.243,2.703,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,35,Country Side to River Side,413766.7817,487879.8242,22.49782331,89.15887519,2.013,2.473,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,40,Country Side to River Side,413761.8839,487880.8019,22.49783189,89.15882753,1.933,2.393,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,45,Country Side to River Side,413756.986,487881.7796,22.49784047,89.15877986,1.913,2.373,G/L,Km. 41.500
Xs_4_84,4,30/06/2022,50,Country Side to River Side,413752.0854,487882.7574,22.49784906,89.15873217,1.853,2.313,G/L,Km. 41.500
Xs_4_85,4,30/06/2022,0,Country Side to River Side,413750.3143,488363.8769,22.50219497,89.15868867,1.551,2.011,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,5,Country Side to River Side,413747.5222,488359.732,22.50215739,89.15866175,1.631,2.091,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,10,Country Side to River Side,413744.7301,488355.5901,22.50211983,89.15863483,1.651,2.111,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,15,Country Side to River Side,413741.9268,488351.4484,22.50208228,89.15860781,1.781,2.241,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,20,Country Side to River Side,413739.1347,488347.3065,22.50204472,89.15858089,2.001,2.461,Toe,Km. 42.000
Xs_4_85,4,30/06/2022,21,Country Side to River Side,413738.5786,488346.4762,22.50203719,89.15857553,3.411,3.871,Edge of Embankment,Km. 42.000
Xs_4_85,4,30/06/2022,22,Country Side to River Side,413738.0225,488345.6491,22.50202969,89.15857017,3.481,3.941,P/E,Km. 42.000
Xs_4_85,4,30/06/2022,24,Country Side to River Side,413736.8987,488343.9918,22.50201467,89.15855933,3.551,4.011,C/l,Km. 42.000
Xs_4_85,4,30/06/2022,26,Country Side to River Side,413735.778,488342.3345,22.50199964,89.15854853,3.451,3.911,P/E,Km. 42.000
Xs_4_85,4,30/06/2022,26.5,Country Side to River Side,413735.4984,488341.9209,22.50199589,89.15854583,3.431,3.891,Edge of Embankment,Km. 42.000
Xs_4_85,4,30/06/2022,27,Country Side to River Side,413735.2219,488341.5073,22.50199214,89.15854317,2.891,3.351,Toe,Km. 42.000
Xs_4_85,4,30/06/2022,30,Country Side to River Side,413733.542,488339.0197,22.50196958,89.15852697,2.851,3.311,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,35,Country Side to River Side,413730.75,488334.8779,22.50193203,89.15850006,2.741,3.201,H/S,Km. 42.000
Xs_4_85,4,30/06/2022,45,Country Side to River Side,413725.1545,488326.5943,22.50185692,89.15844611,1.191,1.651,POND,Km. 42.000
Xs_4_85,4,30/06/2022,45,Country Side to River Side,413725.1545,488326.5943,22.50185692,89.15844611,1.051,1.511,POND,Km. 42.000
Xs_4_85,4,30/06/2022,50,Country Side to River Side,413722.3624,488322.4493,22.50181933,89.15841919,0.951,1.411,POND,Km. 42.000
Xs_4_86,4,30/06/2022,0,Country Side to River Side,413273.9493,488539.8839,22.50376061,89.15404797,2.603,3.063,H/S,Km. 42.500
Xs_4_86,4,30/06/2022,5,Country Side to River Side,413273.0187,488534.972,22.50371619,89.15403919,2.663,3.123,H/S,Km. 42.500
Xs_4_86,4,30/06/2022,10,Country Side to River Side,413272.1024,488530.0633,22.50367181,89.15403056,2.653,3.113,H/S,Km. 42.500
Xs_4_86,4,30/06/2022,15,Country Side to River Side,413271.1746,488525.1545,22.50362742,89.15402181,2.652,3.112,H/S,Km. 42.500
Xs_4_86,4,30/06/2022,20,Country Side to River Side,413270.2439,488520.2334,22.50358292,89.15401303,2.823,3.283,Toe,Km. 42.500
Xs_4_86,4,30/06/2022,22,Country Side to River Side,413269.8756,488518.2705,22.50356517,89.15400956,3.823,4.283,Edge of Embankment,Km. 42.500
Xs_4_86,4,30/06/2022,24,Country Side to River Side,413269.5073,488516.3106,22.50354744,89.15400608,3.939,4.399,C/L,Km. 42.500
Xs_4_86,4,30/06/2022,26,Country Side to River Side,413269.1362,488514.3477,22.50352969,89.15400258,3.851,4.311,Edge of Embankment,Km. 42.500
Xs_4_86,4,30/06/2022,28,Country Side to River Side,413268.768,488512.3848,22.50351194,89.15399911,2.815,3.275,Slope,Km. 42.500
Xs_4_86,4,30/06/2022,30,Country Side to River Side,413268.3997,488510.4127,22.50349411,89.15399564,1.283,1.743,Toe,Km. 42.500
Xs_4_86,4,30/06/2022,35,Country Side to River Side,413267.4719,488505.5039,22.50344972,89.15398689,1.043,1.503,Fishing Project,Km. 42.500
Xs_4_86,4,30/06/2022,40,Country Side to River Side,413266.5412,488500.5951,22.50340533,89.15397811,0.823,1.283,Fishing Project,Km. 42.500
Xs_4_86,4,30/06/2022,45,Country Side to River Side,413265.6248,488495.6832,22.50336092,89.15396947,1.003,1.463,Fishing Project,Km. 42.500
Xs_4_86,4,30/06/2022,50,Country Side to River Side,413264.697,488490.7744,22.50331653,89.15396072,1.053,1.513,Fishing Project,Km. 42.500
Xs_4_86,4,30/06/2022,55,Country Side to River Side,413263.7692,488485.8656,22.50327214,89.15395197,0.903,1.363,Fishing Project,Km. 42.500
Xs_4_86,4,30/06/2022,60,Country Side to River Side,413262.8385,488480.9538,22.50322772,89.15394319,0.963,1.423,Fishing Project,Km. 42.500
Xs_4_87,4,30/06/2022,0,Country Side to River Side,412792.9159,488649.7561,22.50472847,89.14936544,1.296,1.756,G/L,Km. 43.000
Xs_4_87,4,30/06/2022,5,Country Side to River Side,412791.0723,488645.1139,22.50468644,89.14934778,1.256,1.716,G/L,Km. 43.000
Xs_4_87,4,30/06/2022,10,Country Side to River Side,412789.2201,488640.4719,22.50464442,89.14933003,1.286,1.746,G/L,Km. 43.000
Xs_4_87,4,30/06/2022,15,Country Side to River Side,412787.3765,488635.8297,22.50460239,89.14931236,1.226,1.686,G/L,Km. 43.000
Xs_4_87,4,30/06/2022,20,Country Side to River Side,412785.5243,488631.1907,22.50456039,89.14929461,1.186,1.646,Toe,Km. 43.000
Xs_4_87,4,30/06/2022,22,Country Side to River Side,412784.788,488629.3252,22.5045435,89.14928756,2.286,2.746,Slope,Km. 43.000
Xs_4_87,4,30/06/2022,24,Country Side to River Side,412784.0517,488627.4689,22.50452669,89.1492805,2.566,3.026,Edge of Embankment,Km. 43.000
Xs_4_87,4,30/06/2022,24.5,Country Side to River Side,412783.8605,488627.0056,22.5045225,89.14927867,3.656,4.116,P/E,Km. 43.000
Xs_4_87,4,30/06/2022,26.5,Country Side to River Side,412783.1242,488625.1493,22.50450569,89.14927161,3.676,4.136,C/l,Km. 43.000
Xs_4_87,4,30/06/2022,28,Country Side to River Side,412782.5676,488623.7503,22.50449303,89.14926628,3.646,4.106,P/E,Km. 43.000
Xs_4_87,4,30/06/2022,29,Country Side to River Side,412782.1995,488622.8298,22.50448469,89.14926275,3.626,4.086,Edge of Embankment,Km. 43.000
Xs_4_87,4,30/06/2022,31,Country Side to River Side,412781.4604,488620.9736,22.50446789,89.14925567,2.456,2.916,Slope,Km. 43.000
Xs_4_87,4,30/06/2022,33,Country Side to River Side,412780.724,488619.1112,22.50445103,89.14924861,1.716,2.176,Toe,Km. 43.000
Xs_4_87,4,30/06/2022,40,Country Side to River Side,412778.1356,488612.6128,22.50439219,89.14922381,1.526,1.986,Fishing Project,Km. 43.000
Xs_4_87,4,30/06/2022,45,Country Side to River Side,412776.2919,488607.9707,22.50435017,89.14920614,1.546,2.006,Fishing Project,Km. 43.000
Xs_4_87,4,30/06/2022,50,Country Side to River Side,412774.4397,488603.3193,22.50430806,89.14918839,1.586,2.046,Fishing Project,Km. 43.000
Xs_4_87,4,30/06/2022,60,Country Side to River Side,412770.7438,488594.0381,22.50422403,89.14915297,1.636,2.096,Fishing Project,Km. 43.000
Xs_4_88,4,30/06/2022,0,Country Side to River Side,412348.1598,488857.8403,22.50658522,89.14503008,0.974,1.434,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,5,Country Side to River Side,412345.3077,488853.739,22.50654803,89.14500258,0.934,1.394,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,10,Country Side to River Side,412342.4669,488849.6284,22.50651075,89.14497519,0.914,1.374,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,15,Country Side to River Side,412339.6234,488845.5147,22.50647344,89.14494778,0.894,1.354,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,20,Country Side to River Side,412336.7742,488841.4135,22.50643625,89.14492031,0.954,1.414,Toe,Km. 43.500
Xs_4_88,4,30/06/2022,22,Country Side to River Side,412335.6304,488839.7686,22.50642133,89.14490928,3.354,3.814,Edge of Embankment,Km. 43.500
Xs_4_88,4,30/06/2022,23,Country Side to River Side,412335.0629,488838.9478,22.50641389,89.14490381,3.334,3.794,P/E,Km. 43.500
Xs_4_88,4,30/06/2022,25,Country Side to River Side,412333.9305,488837.3029,22.50639897,89.14489289,3.389,3.849,C/l,Km. 43.500
Xs_4_88,4,30/06/2022,27,Country Side to River Side,412332.7897,488835.6642,22.50638411,89.14488189,3.344,3.804,P/E,Km. 43.500
Xs_4_88,4,30/06/2022,28,Country Side to River Side,412332.2221,488834.8372,22.50637661,89.14487642,3.294,3.754,Edge of Embankment,Km. 43.500
Xs_4_88,4,30/06/2022,30,Country Side to River Side,412331.0813,488833.2016,22.50636178,89.14486542,1.274,1.734,Toe,Km. 43.500
Xs_4_88,4,30/06/2022,35,Country Side to River Side,412328.2377,488829.0879,22.50632447,89.144838,1.114,1.574,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,40,Country Side to River Side,412325.3855,488824.9774,22.50628719,89.1448105,1.034,1.494,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,45,Country Side to River Side,412322.5448,488820.8761,22.50625,89.14478311,0.994,1.454,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,50,Country Side to River Side,412319.6926,488816.7655,22.50621272,89.14475561,0.894,1.354,Fishing Project,Km. 43.500
Xs_4_88,4,30/06/2022,55,Country Side to River Side,412316.8519,488812.6611,22.5061755,89.14472822,0.934,1.394,Fishing Project,Km. 43.500
Xs_4_89,4,30/06/2022,0,Country Side to River Side,411984.7509,489197.815,22.50963744,89.14147811,1.09,1.55,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,5,Country Side to River Side,411980.9579,489194.5618,22.50960786,89.14144142,0.97,1.43,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,10,Country Side to River Side,411977.1535,489191.3178,22.50957836,89.14140461,0.88,1.34,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,15,Country Side to River Side,411973.3606,489188.0769,22.50954889,89.14136792,1.07,1.53,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,20,Country Side to River Side,411969.5561,489184.8237,22.50951931,89.14133111,1.05,1.51,Toe,Km. 44.000
Xs_4_89,4,30/06/2022,22,Country Side to River Side,411968.04,489183.5224,22.50950747,89.14131644,2.2,2.66,Slope,Km. 44.000
Xs_4_89,4,30/06/2022,24.5,Country Side to River Side,411966.1394,489181.9035,22.50949275,89.14129806,3.39,3.85,Edge of Embankment,Km. 44.000
Xs_4_89,4,30/06/2022,25,Country Side to River Side,411965.7518,489181.5798,22.50948981,89.14129431,3.45,3.91,P/E,Km. 44.000
Xs_4_89,4,30/06/2022,27,Country Side to River Side,411964.2357,489180.2815,22.509478,89.14127964,3.506,3.966,C/l,Km. 44.000
Xs_4_89,4,30/06/2022,29,Country Side to River Side,411962.7196,489178.9802,22.50946617,89.14126497,3.47,3.93,P/E,Km. 44.000
Xs_4_89,4,30/06/2022,29.5,Country Side to River Side,411962.3349,489178.6595,22.50946325,89.14126125,3.43,3.89,Edge of Embankment,Km. 44.000
Xs_4_89,4,30/06/2022,31,Country Side to River Side,411961.195,489177.682,22.50945436,89.14125022,2.55,3.01,Slope,Km. 44.000
Xs_4_89,4,30/06/2022,33,Country Side to River Side,411959.679,489176.3838,22.50944256,89.14123556,1.51,1.97,Toe,Km. 44.000
Xs_4_89,4,30/06/2022,40,Country Side to River Side,411954.3614,489171.8416,22.50940125,89.14118411,1.43,1.89,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,45,Country Side to River Side,411950.557,489168.5977,22.50937175,89.14114731,1.35,1.81,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,50,Country Side to River Side,411946.7611,489165.3475,22.50934219,89.14111058,1.36,1.82,Fishing Project,Km. 44.000
Xs_4_89,4,30/06/2022,55,Country Side to River Side,411942.9596,489162.1035,22.50931269,89.14107381,3.185,3.645,Fishing Project,Km. 44.000
Xs_4_90,4,30/06/2022,0,Country Side to River Side,411657.9885,489573.3825,22.513013,89.13828028,0.418,0.878,DITCE,Km. 44.500
Xs_4_90,4,30/06/2022,5,Country Side to River Side,411654.3601,489569.947,22.51298178,89.13824519,0.468,0.928,DITCE,Km. 44.500
Xs_4_90,4,30/06/2022,10,Country Side to River Side,411650.7318,489566.5114,22.51295056,89.13821011,0.498,0.958,DITCE,Km. 44.500
Xs_4_90,4,30/06/2022,15,Country Side to River Side,411647.1035,489563.0758,22.51291933,89.13817503,0.618,1.078,DITCE,Km. 44.500
Xs_4_90,4,30/06/2022,20,Country Side to River Side,411643.4751,489559.6372,22.51288808,89.13813994,1.018,1.478,Toe,Km. 44.500
Xs_4_90,4,30/06/2022,22,Country Side to River Side,411642.0187,489558.268,22.51287564,89.13812586,2.618,3.078,Slope,Km. 44.500
Xs_4_90,4,30/06/2022,24,Country Side to River Side,411640.5707,489556.8863,22.51286308,89.13811186,3.718,4.178,Edge of Embankment,Km. 44.500
Xs_4_90,4,30/06/2022,24,Country Side to River Side,411640.5707,489556.8863,22.51286308,89.13811186,1.718,2.178,Toe,Km. 44.500
Xs_4_90,4,30/06/2022,26,Country Side to River Side,411639.1143,489555.5171,22.51285064,89.13809778,3.658,4.118,P/E,Km. 44.500
Xs_4_90,4,30/06/2022,28,Country Side to River Side,411637.6664,489554.1477,22.51283819,89.13808378,3.683,4.143,C/l,Km. 44.500
Xs_4_90,4,30/06/2022,30,Country Side to River Side,411636.2098,489552.7662,22.51282564,89.13806969,3.652,4.112,P/E,Km. 44.500
Xs_4_90,4,30/06/2022,31,Country Side to River Side,411635.4859,489552.0816,22.51281942,89.13806269,3.765,4.225,Edge of Embankment,Km. 44.500
Xs_4_90,4,30/06/2022,40,Country Side to River Side,411628.9561,489545.895,22.51276319,89.13799956,1.578,2.038,Fishing Project,Km. 44.500
Xs_4_90,4,30/06/2022,45,Country Side to River Side,411625.3278,489542.4688,22.51273206,89.13796447,1.5953,2.0553,Fishing Project,Km. 44.500
Xs_4_90,4,30/06/2022,50,Country Side to River Side,411621.6994,489539.0302,22.51270081,89.13792939,1.558,2.018,Fishing Project,Km. 44.500
Xs_4_91,4,30/06/2022,0,Country Side to River Side,411185.878,489796.9677,22.51500803,89.13367769,0.511,0.971,KHAL,Km. 45.000
Xs_4_91,4,30/06/2022,5,Country Side to River Side,411187.6538,489792.2924,22.51496589,89.13369522,1.711,2.171,G/L,Km. 45.000
Xs_4_91,4,30/06/2022,10,Country Side to River Side,411189.4296,489787.6294,22.51492386,89.13371275,1.911,2.371,H/S,Km. 45.000
Xs_4_91,4,30/06/2022,15,Country Side to River Side,411191.2054,489782.9541,22.51488172,89.13373028,1.991,2.451,H/S,Km. 45.000
Xs_4_91,4,30/06/2022,20,Country Side to River Side,411192.9696,489778.2789,22.51483958,89.13374769,2.111,2.571,H/S,Km. 45.000
Xs_4_91,4,30/06/2022,22,Country Side to River Side,411193.6846,489776.4175,22.51482281,89.13375475,3.151,3.611,Edge of Embankment,Km. 45.000
Xs_4_91,4,30/06/2022,24,Country Side to River Side,411194.3966,489774.5437,22.51480592,89.13376178,3.211,3.671,C/L,Km. 45.000
Xs_4_91,4,30/06/2022,26,Country Side to River Side,411195.1086,489772.6699,22.51478903,89.13376881,3.151,3.611,Edge of Embankment,Km. 45.000
Xs_4_91,4,30/06/2022,27,Country Side to River Side,411195.4604,489771.7422,22.51478067,89.13377228,2.695,3.155,Toe,Km. 45.000
Xs_4_91,4,30/06/2022,30,Country Side to River Side,411196.5212,489768.9315,22.51475533,89.13378275,2.311,2.771,G/L,Km. 45.000
Xs_4_91,4,30/06/2022,35,Country Side to River Side,411198.2971,489764.2686,22.51471331,89.13380028,1.851,2.311,Fishing Project,Km. 45.000
Xs_4_91,4,30/06/2022,40,Country Side to River Side,411200.0728,489759.5934,22.51467117,89.13381781,0.831,1.291,Fishing Project,Km. 45.000
Xs_4_91,4,30/06/2022,45,Country Side to River Side,411201.8485,489754.9181,22.51462903,89.13383533,0.891,1.351,Fishing Project,Km. 45.000
Xs_4_91,4,30/06/2022,50,Country Side to River Side,411203.6243,489750.2459,22.51458692,89.13385286,0.851,1.311,Fishing Project,Km. 45.000
Xs_4_92,4,30/06/2022,0,Country Side to River Side,410723.5679,489669.8622,22.51383564,89.12919011,1.615,2.075,L/L,Km. 45.500
Xs_4_92,4,30/06/2022,5,Country Side to River Side,410722.9676,489664.9055,22.51379083,89.12918456,1.655,2.115,L/L,Km. 45.500
Xs_4_92,4,30/06/2022,10,Country Side to River Side,410722.3587,489659.9396,22.51374594,89.12917892,1.705,2.165,L/L,Km. 45.500
Xs_4_92,4,30/06/2022,15,Country Side to River Side,410721.7584,489654.983,22.51370114,89.12917336,3.835,4.295,H/S,Km. 45.500
Xs_4_92,4,30/06/2022,20,Country Side to River Side,410721.1495,489650.0171,22.51365625,89.12916772,3.815,4.275,H/S,Km. 45.500
Xs_4_92,4,30/06/2022,23,Country Side to River Side,410720.7894,489647.0424,22.51362936,89.12916439,3.765,4.225,H/S,Km. 45.500
Xs_4_92,4,30/06/2022,28,Country Side to River Side,410720.1805,489642.0765,22.51358447,89.12915875,3.845,4.305,Edge of Embankment,Km. 45.500
Xs_4_92,4,30/06/2022,29,Country Side to River Side,410720.0605,489641.0902,22.51357556,89.12915764,3.835,4.295,P/E,Km. 45.500
Xs_4_92,4,30/06/2022,31,Country Side to River Side,410719.8204,489639.105,22.51355761,89.12915542,3.815,4.275,C/l,Km. 45.500
Xs_4_92,4,30/06/2022,33,Country Side to River Side,410719.583,489637.1199,22.51353967,89.12915322,3.835,4.295,P/E,Km. 45.500
Xs_4_92,4,30/06/2022,34,Country Side to River Side,410719.463,489636.1334,22.51353075,89.12915211,3.875,4.335,Edge of Embankment,Km. 45.500
Xs_4_92,4,30/06/2022,35,Country Side to River Side,410719.343,489635.1378,22.51352175,89.129151,3.875,4.335,Slope,Km. 45.500
Xs_4_92,4,30/06/2022,40,Country Side to River Side,410718.7341,489630.1811,22.51347694,89.12914536,2.435,2.895,Slope,Km. 45.500
Xs_4_92,4,30/06/2022,45,Country Side to River Side,410718.1338,489625.2122,22.51343203,89.12913981,2.305,2.765,L/L,Km. 45.500
Xs_4_92,4,30/06/2022,50,Country Side to River Side,410717.525,489620.2586,22.51338725,89.12913417,2.295,2.755,L/L,Km. 45.500
Xs_4_93,4,23/06/2022,0,Country Side to River Side,410250.7353,489553.5212,22.51275981,89.12459969,2.073,2.533,H/S,Km. 46.000
Xs_4_93,4,23/06/2022,5,Country Side to River Side,410254.7349,489550.5241,22.51273294,89.12463875,2.053,2.513,H/S,Km. 46.000
Xs_4_93,4,23/06/2022,10,Country Side to River Side,410258.7432,489547.5332,22.51270614,89.12467789,2.013,2.473,H/S,Km. 46.000
Xs_4_93,4,23/06/2022,15,Country Side to River Side,410262.74,489544.5453,22.51267936,89.12471692,1.993,2.453,H/S,Km. 46.000
Xs_4_93,4,23/06/2022,20,Country Side to River Side,410266.751,489541.5544,22.51265256,89.12475608,2.213,2.673,Toe,Km. 46.000
Xs_4_93,4,23/06/2022,21,Country Side to River Side,410267.5475,489540.9593,22.51264722,89.12476386,3.013,3.473,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,22,Country Side to River Side,410268.3469,489540.3519,22.51264178,89.12477167,3.463,3.923,Edge of Embankment,Km. 46.000
Xs_4_93,4,23/06/2022,23,Country Side to River Side,410269.1548,489539.7567,22.51263644,89.12477956,3.473,3.933,P/E,Km. 46.000
Xs_4_93,4,23/06/2022,24,Country Side to River Side,410269.9513,489539.1616,22.51263111,89.12478733,3.513,3.973,C/L,Km. 46.000
Xs_4_93,4,23/06/2022,25,Country Side to River Side,410270.7478,489538.5666,22.51262578,89.12479511,3.433,3.893,P/E,Km. 46.000
Xs_4_93,4,23/06/2022,26,Country Side to River Side,410271.5557,489537.9684,22.51262042,89.124803,3.403,3.863,Edge of Embankment,Km. 46.000
Xs_4_93,4,23/06/2022,27,Country Side to River Side,410272.3551,489537.364,22.512615,89.12481081,2.973,3.433,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,28,Country Side to River Side,410273.1515,489536.769,22.51260967,89.12481858,2.653,3.113,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,29,Country Side to River Side,410273.9509,489536.1708,22.51260431,89.12482639,2.463,2.923,Toe,Km. 46.000
Xs_4_93,4,23/06/2022,31,Country Side to River Side,410275.5554,489534.9713,22.51259356,89.12484206,1.843,2.303,G/L,Km. 46.000
Xs_4_93,4,23/06/2022,33,Country Side to River Side,410277.1598,489533.778,22.51258286,89.12485772,1.443,1.903,G/L,Km. 46.000
Xs_4_93,4,23/06/2022,35,Country Side to River Side,410278.7557,489532.5755,22.51257208,89.12487331,1.423,1.883,G/L,Km. 46.000
Xs_4_93,4,23/06/2022,37,Country Side to River Side,410280.3629,489531.3853,22.51256142,89.124889,1.673,2.133,G/L,Km. 46.000
Xs_4_93,4,23/06/2022,38,Country Side to River Side,410281.1595,489530.7901,22.51255608,89.12489678,1.743,2.203,B/L,Km. 46.000
Xs_4_93,4,23/06/2022,39,Country Side to River Side,410281.9587,489530.1828,22.51255064,89.12490458,1.513,1.973,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,40,Country Side to River Side,410282.7667,489529.5876,22.51254531,89.12491247,1.343,1.803,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,42,Country Side to River Side,410284.3597,489528.3943,22.51253461,89.12492803,1.173,1.633,Slope,Km. 46.000
Xs_4_93,4,23/06/2022,44,Country Side to River Side,410285.967,489527.1949,22.51252386,89.12494372,0.803,1.263,RIVER BED,Km. 46.000
Xs_4_93,4,23/06/2022,47,Country Side to River Side,410288.3708,489525.4064,22.51250783,89.12496719,0.483,0.943,RIVER BED,Km. 46.000
Xs_4_93,4,23/06/2022,48,Country Side to River Side,410289.1672,489524.7991,22.51250239,89.12497497,0.283,0.743,RIVER BED,Km. 46.000
Xs_4_93,4,23/06/2022,50,Country Side to River Side,410290.7717,489523.6088,22.51249172,89.12499064,0.233,0.693,RIVER BED,Km. 46.000
Xs_4_94,4,23/06/2022,0,Country Side to River Side,409809.2346,489464.2867,22.51193036,89.12031242,2.936,3.396,H/S,Km. 46.500
Xs_4_94,4,23/06/2022,5,Country Side to River Side,409808.6254,489459.3301,22.51188556,89.12030678,2.956,3.416,H/S,Km. 46.500
Xs_4_94,4,23/06/2022,10,Country Side to River Side,409808.0163,489454.3734,22.51184075,89.12030114,2.976,3.436,H/S,Km. 46.500
